Price,Street Address,Bed,Bath,Listing Area,Certificate,Jakarta Division
1700000000.0,Cakung,3,2,88,SHM - Sertifikat Hak Milik,EAST
1400000000.0,Pulo Gebang,3,1,100,SHM - Sertifikat Hak Milik,EAST
2000000000.0,Jakarta Garden City/JGC,4,2,150,SHGB - Hak Guna Bangunan,EAST
1900000000.0,Cakung,3,3,82,SHM - Sertifikat Hak Milik,EAST
700000000.0,Duren Sawit,3,2,130,SHM - Sertifikat Hak Milik,EAST
2650000000.0,Duren Sawit,3,2,200,SHM - Sertifikat Hak Milik,EAST
650000000.0,Cijantung,2,1,45,SHM - Sertifikat Hak Milik,EAST
1400000000.0,Pulo Gebang,4,1,100,SHM - Sertifikat Hak Milik,EAST
1600000000.0,Cakung,2,2,78,SHM - Sertifikat Hak Milik,EAST
2600000000.0,Pondok Bambu,4,4,150,SHM - Sertifikat Hak Milik,EAST
2500000000.0,Cakung,4,3,120,SHM - Sertifikat Hak Milik,EAST
3900000000.0,Cakung,5,4,180,SHM - Sertifikat Hak Milik,EAST
3000000000.0,Kayu Putih,2,1,120,SHM - Sertifikat Hak Milik,EAST
1400000000.0,Pulo Gebang,3,1,100,SHM - Sertifikat Hak Milik,EAST
1200000000.0,Cipayung,3,2,75,SHM - Sertifikat Hak Milik,EAST
2200000000.0,Pondok Kopi,4,4,200,SHM - Sertifikat Hak Milik,EAST
1750000000.0,Cijantung,3,3,89,SHM - Sertifikat Hak Milik,EAST
189000000.0,Cibubur,2,1,30,SHM - Sertifikat Hak Milik,EAST
920000000.0,Cijantung,3,2,85,SHM - Sertifikat Hak Milik,EAST
920000000.0,Cijantung,3,2,85,SHM - Sertifikat Hak Milik,EAST
990000000.0,Cilangkap,3,2,85,SHM - Sertifikat Hak Milik,EAST
2300000000.0,Cakung,3,3,90,SHGB - Hak Guna Bangunan,EAST
1500000000.0,Cibubur,3,2,120,SHM - Sertifikat Hak Milik,EAST
1100000000.0,Condet,4,2,120,SHM - Sertifikat Hak Milik,EAST
1200000000.0,Condet,4,2,130,SHM - Sertifikat Hak Milik,EAST
795000000.0,Condet,3,2,103,SHM - Sertifikat Hak Milik,EAST
3650000000.0,Cakung,4,3,147,SHGB - Hak Guna Bangunan,EAST
2500000000.0,Pondok Kelapa,4,3,200,SHM - Sertifikat Hak Milik,EAST
2850000000.0,Jl. Bekasi Raya,3,3,210,SHGB - Hak Guna Bangunan,EAST
2350000000.0,Cipayung,4,4,202,SHM - Sertifikat Hak Milik,EAST
1400000000.0,Cibubur,4,2,110,SHM - Sertifikat Hak Milik,EAST
3650000000.0,Cipayung,4,4,160,SHM - Sertifikat Hak Milik,EAST
2500000000.0,Cipayung,4,3,180,SHM - Sertifikat Hak Milik,EAST
3700000000.0,Pulo Gebang,4,2,230,SHM - Sertifikat Hak Milik,EAST
3000000000.0,Pulomas,4,3,200,SHM - Sertifikat Hak Milik,EAST
2600000000.0,Rawamangun,2,2,100,SHM - Sertifikat Hak Milik,EAST
3500000000.0,Condet,3,3,154,SHM - Sertifikat Hak Milik,EAST
990000000.0,Lubang Buaya,3,2,70,SHM - Sertifikat Hak Milik,EAST
1476750000.0,Ciracas,3,2,95,SHM - Sertifikat Hak Milik,EAST
826800000.0,Cipayung,3,2,60,SHM - Sertifikat Hak Milik,EAST
2500000000.0,Duren Sawit,4,3,160,SHM - Sertifikat Hak Milik,EAST
4500000000.0,Ciracas,4,2,150,SHM - Sertifikat Hak Milik,EAST
2100000000.0,Jakarta Garden City/JGC,5,3,120,PPJB - Perjanjian Pengikatan Jual Beli,EAST
2600000000.0,Pondok Kelapa,5,3,180,SHM - Sertifikat Hak Milik,EAST
2700000000.0,Pondok Kelapa,3,3,160,SHGB - Hak Guna Bangunan,EAST
1775000000.0,Pondok Kelapa,4,2,150,SHM - Sertifikat Hak Milik,EAST
1300000000.0,Cibubur,4,4,114,SHM - Sertifikat Hak Milik,EAST
900000000.0,Ciracas,3,2,81,SHM - Sertifikat Hak Milik,EAST
1590000000.0,Kelapa Gading,3,3,74,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
5400000000.0,Pantai Indah Kapuk,3,3,200,Sertifikat Belum Pecah,NORTH
4300000000.0,Sunter,5,4,250,SHM - Sertifikat Hak Milik,NORTH
3100000000.0,Pantai Indah Kapuk,3,2,90,SHM - Sertifikat Hak Milik,NORTH
1300000000.0,Pantai Indah Kapuk,2,2,45,SHM - Sertifikat Hak Milik,NORTH
5350000000.0,Pantai Indah Kapuk,4,4,250,SHM - Sertifikat Hak Milik,NORTH
3300000000.0,Pantai Indah Kapuk,4,4,142,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
4000000000.0,Kamal,4,3,170,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
2300000000.0,Pantai Indah Kapuk,3,2,84,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
2400000000.0,Pantai Indah Kapuk,3,3,100,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
2100000000.0,Pantai Indah Kapuk,3,3,160,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
3300000000.0,Pantai Indah Kapuk,3,3,100,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
4300000000.0,Pantai Indah Kapuk,3,3,200,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
4500000000.0,Pantai Indah Kapuk,4,4,170,SHGB - Hak Guna Bangunan,NORTH
5300000000.0,Pantai Indah Kapuk,3,3,200,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
3000000000.0,Pantai Indah Kapuk,3,3,126,SHM - Sertifikat Hak Milik,NORTH
5500000000.0,Kelapa Gading,5,4,268,SHM - Sertifikat Hak Milik,NORTH
5200000000.0,Pantai Indah Kapuk,4,4,200,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
3300000000.0,Kelapa Gading,5,4,195,SHM - Sertifikat Hak Milik,NORTH
1300000000.0,Pantai Indah Kapuk,2,2,62,SHM - Sertifikat Hak Milik,NORTH
2950000000.0,Pantai Indah Kapuk,3,2,144,SHM - Sertifikat Hak Milik,NORTH
5500000000.0,Pantai Indah Kapuk,4,3,192,SHM - Sertifikat Hak Milik,NORTH
3300000000.0,Pantai Indah Kapuk,3,3,110,SHGB - Hak Guna Bangunan,NORTH
4300000000.0,Pantai Indah Kapuk,3,3,150,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
3250000000.0,Pantai Indah Kapuk,3,3,136,SHGB - Hak Guna Bangunan,NORTH
1590000000.0,Kelapa Gading,3,3,74,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
5900000000.0,Pantai Indah Kapuk,3,3,200,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
5300000000.0,Pantai Indah Kapuk,3,3,220,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
2350000000.0,Kelapa Gading,4,2,150,SHM - Sertifikat Hak Milik,NORTH
4400000000.0,Pantai Indah Kapuk,3,3,171,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
3900000000.0,Pantai Indah Kapuk,4,4,170,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
4000000000.0,Pluit,3,3,200,SHM - Sertifikat Hak Milik,NORTH
3600000000.0,Pantai Indah Kapuk,3,3,150,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
7000000000.0,Pantai Indah Kapuk,4,4,227,SHM - Sertifikat Hak Milik,NORTH
3200000000.0,Pantai Indah Kapuk,3,3,140,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
1900000000.0,Penjaringan,2,2,79,SHM - Sertifikat Hak Milik,NORTH
1280000000.0,Pantai Indah Kapuk,2,2,45,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
4300000000.0,Penjaringan,4,4,160,SHGB - Hak Guna Bangunan,NORTH
3850000000.0,Sunter,4,2,164,SHM - Sertifikat Hak Milik,NORTH
4000000000.0,Sunter,5,4,172,SHM - Sertifikat Hak Milik,NORTH
2600000000.0,Sunter,2,2,132,SHM - Sertifikat Hak Milik,NORTH
3200000000.0,Tanjung Priok,3,2,135,SHM - Sertifikat Hak Milik,NORTH
2650000000.0,Penjaringan,3,3,120,SHGB - Hak Guna Bangunan,NORTH
2400000000.0,Pantai Indah Kapuk,3,2,150,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
3500000000.0,Pantai Indah Kapuk,3,3,120,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
3500000000.0,Pantai Indah Kapuk,4,4,150,SHM - Sertifikat Hak Milik,NORTH
5700000000.0,Pantai Indah Kapuk,3,3,190,SHM - Sertifikat Hak Milik,NORTH
1250000000.0,Pantai Indah Kapuk,2,2,56,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
4000000000.0,Kelapa Gading,4,3,168,SHM - Sertifikat Hak Milik,NORTH
4500000000.0,Muara Karang,3,3,160,SHM - Sertifikat Hak Milik,NORTH
5500000000.0,Pantai Indah Kapuk,3,3,190,SHM - Sertifikat Hak Milik,NORTH
3200000000.0,Pantai Indah Kapuk,3,3,180,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
2750000000.0,Muara Karang,4,3,200,SHM - Sertifikat Hak Milik,NORTH
3100000000.0,Pantai Indah Kapuk,3,3,120,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
5100000000.0,Pantai Indah Kapuk,5,4,243,SHM - Sertifikat Hak Milik,NORTH
4300000000.0,Penjaringan,3,3,156,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
4800000000.0,Kamal,3,3,196,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
777000000.0,Tanjung Priok,2,2,50,SHM - Sertifikat Hak Milik,NORTH
4500000000.0,Muara Karang,3,3,320,SHM - Sertifikat Hak Milik,NORTH
6100000000.0,Muara Karang,4,4,272,SHM - Sertifikat Hak Milik,NORTH
1300000000.0,Pantai Indah Kapuk,2,1,62,SHM - Sertifikat Hak Milik,NORTH
4000000000.0,Kelapa Gading,4,3,240,SHM - Sertifikat Hak Milik,NORTH
777000000.0,Tanjung Priok,2,2,50,SHM - Sertifikat Hak Milik,NORTH
886000000.0,Koja,3,2,59,SHM - Sertifikat Hak Milik,NORTH
2500000000.0,Pademangan,5,4,209,SHM - Sertifikat Hak Milik,NORTH
3200000000.0,Sunter,5,3,196,SHM - Sertifikat Hak Milik,NORTH
3700000000.0,Pantai Indah Kapuk,3,3,120,SHM - Sertifikat Hak Milik,NORTH
5250000000.0,Penjaringan,4,4,209,SHGB - Hak Guna Bangunan,NORTH
2800000000.0,Kamal,4,3,105,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
3200000000.0,Pantai Indah Kapuk,4,3,150,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
3500000000.0,Sunter,3,3,100,SHM - Sertifikat Hak Milik,NORTH
2800000000.0,Penjaringan,4,3,100,SHM - Sertifikat Hak Milik,NORTH
4500000000.0,Muara Karang,3,3,160,SHM - Sertifikat Hak Milik,NORTH
3500000000.0,Pantai Indah Kapuk,3,3,120,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
2400000000.0,Kelapa Gading,3,2,135,SHM - Sertifikat Hak Milik,NORTH
1300000000.0,Penjaringan,2,2,62,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
5900000000.0,Pantai Indah Kapuk,3,3,215,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
3300000000.0,Muara Karang,4,3,150,SHM - Sertifikat Hak Milik,NORTH
2100000000.0,Kelapa Gading,4,3,105,SHM - Sertifikat Hak Milik,NORTH
5100000000.0,Pantai Indah Kapuk,4,4,209,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
1300000000.0,Pantai Indah Kapuk,2,2,62,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
687000000.0,Kelapa Gading,2,1,38,SHM - Sertifikat Hak Milik,NORTH
687000000.0,Kelapa Gading,2,1,38,SHM - Sertifikat Hak Milik,NORTH
1800000000.0,Pantai Indah Kapuk,3,2,87,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
4500000000.0,Pantai Mutiara,4,3,300,SHM - Sertifikat Hak Milik,NORTH
3350000000.0,Pantai Indah Kapuk,3,2,96,SHGB - Hak Guna Bangunan,NORTH
5350000000.0,Pantai Indah Kapuk,4,3,192,SHM - Sertifikat Hak Milik,NORTH
6800000000.0,Muara Karang,4,4,300,SHM - Sertifikat Hak Milik,NORTH
4500000000.0,Pantai Indah Kapuk,3,3,240,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
5200000000.0,Pantai Indah Kapuk,4,4,180,SHGB - Hak Guna Bangunan,NORTH
5500000000.0,Pantai Indah Kapuk,3,3,200,SHM - Sertifikat Hak Milik,NORTH
5600000000.0,Pantai Indah Kapuk,3,3,200,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
3100000000.0,Pantai Indah Kapuk,3,3,120,SHM - Sertifikat Hak Milik,NORTH
5500000000.0,Pantai Indah Kapuk,3,4,200,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
3000000000.0,Pantai Indah Kapuk,3,3,100,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
5000000000.0,Pantai Indah Kapuk,4,2,300,SHM - Sertifikat Hak Milik,NORTH
4100000000.0,Pantai Indah Kapuk,3,3,160,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
2200000000.0,Kelapa Gading,4,1,102,SHM - Sertifikat Hak Milik,NORTH
3000000000.0,Kelapa Gading,3,2,111,SHGB - Hak Guna Bangunan,NORTH
4250000000.0,Kelapa Gading,3,1,180,SHM - Sertifikat Hak Milik,NORTH
2000000000.0,Kelapa Gading,3,1,77,SHM - Sertifikat Hak Milik,NORTH
4700000000.0,Kelapa Gading,3,3,182,SHM - Sertifikat Hak Milik,NORTH
4400000000.0,Pantai Indah Kapuk,3,3,170,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
4400000000.0,Kamal,3,3,170,Sertifikat Belum Pecah,NORTH
2900000000.0,Kamal,3,3,120,Sertifikat Belum Pecah,NORTH
3500000000.0,Pantai Indah Kapuk,4,4,240,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
3400000000.0,Pantai Indah Kapuk,3,3,127,SHGB - Hak Guna Bangunan,NORTH
5400000000.0,Pantai Indah Kapuk,3,3,209,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
2300000000.0,Pantai Indah Kapuk,3,3,100,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
2400000000.0,Penjaringan,4,3,116,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
4600000000.0,Pantai Indah Kapuk,3,3,160,SHM - Sertifikat Hak Milik,NORTH
2400000000.0,Kelapa Gading,4,4,130,SHM - Sertifikat Hak Milik,NORTH
5350000000.0,Kapuk Muara,3,3,296,SHM - Sertifikat Hak Milik,NORTH
6300000000.0,Kelapa Gading,5,4,197,SHM - Sertifikat Hak Milik,NORTH
3300000000.0,Kelapa Gading,4,4,140,SHM - Sertifikat Hak Milik,NORTH
779000000.0,Cilincing,3,2,63,SHM - Sertifikat Hak Milik,NORTH
1280000000.0,Pantai Indah Kapuk,2,2,54,SHGB - Hak Guna Bangunan,NORTH
4200000000.0,Pantai Indah Kapuk,3,3,200,SHM - Sertifikat Hak Milik,NORTH
1275000000.0,Cilincing,4,4,162,SHM - Sertifikat Hak Milik,NORTH
3900000000.0,Pantai Indah Kapuk,3,3,150,SHM - Sertifikat Hak Milik,NORTH
5600000000.0,Pantai Indah Kapuk,3,3,150,SHGB - Hak Guna Bangunan,NORTH
2600000000.0,Kelapa Gading,3,2,140,SHM - Sertifikat Hak Milik,NORTH
2550000000.0,Kelapa Gading,4,3,114,SHM - Sertifikat Hak Milik,NORTH
2200000000.0,Kelapa Gading,3,3,87,SHM - Sertifikat Hak Milik,NORTH
3000000000.0,Sunter,4,3,180,SHM - Sertifikat Hak Milik,NORTH
1590000000.0,Kelapa Gading,3,2,108,SHM - Sertifikat Hak Milik,NORTH
1700000000.0,Kelapa Gading,5,3,120,SHM - Sertifikat Hak Milik,NORTH
726000000.0,Tanjung Priok,2,2,50,SHM - Sertifikat Hak Milik,NORTH
4000000000.0,Pantai Indah Kapuk,5,4,250,SHM - Sertifikat Hak Milik,NORTH
4700000000.0,Kelapa Gading,5,4,187,SHM - Sertifikat Hak Milik,NORTH
1250000000.0,Cilincing,3,2,119,SHM - Sertifikat Hak Milik,NORTH
4200000000.0,Pantai Indah Kapuk,3,3,160,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
4500000000.0,Pantai Indah Kapuk,3,3,230,SHM - Sertifikat Hak Milik,NORTH
2750000000.0,Penjaringan,5,3,230,SHM - Sertifikat Hak Milik,NORTH
2200000000.0,Muara Karang,2,2,70,SHM - Sertifikat Hak Milik,NORTH
1850000000.0,Penjaringan,2,2,120,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
1300000000.0,Pantai Indah Kapuk,2,2,45,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
3100000000.0,Pantai Indah Kapuk,3,2,128,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
2900000000.0,Kamal,3,3,120,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
3850000000.0,Sunter,4,4,210,SHM - Sertifikat Hak Milik,NORTH
3500000000.0,Sunter,4,4,195,SHM - Sertifikat Hak Milik,NORTH
1875000000.0,Kelapa Gading,3,2,130,SHM - Sertifikat Hak Milik,NORTH
4350000000.0,Pantai Indah Kapuk,3,3,160,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
5500000000.0,Pantai Indah Kapuk,3,3,288,Sertifikat Belum Pecah,NORTH
780000000.0,Tanjung Priok,2,2,59,SHM - Sertifikat Hak Milik,NORTH
4300000000.0,Pantai Indah Kapuk,3,3,160,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
3000000000.0,Sunter,4,3,135,SHM - Sertifikat Hak Milik,NORTH
5000000000.0,Sunter,3,3,240,SHM - Sertifikat Hak Milik,NORTH
5500000000.0,Sunter,3,3,250,SHM - Sertifikat Hak Milik,NORTH
4300000000.0,Sunter,3,2,200,SHM - Sertifikat Hak Milik,NORTH
2800000000.0,Kelapa Gading,3,3,180,SHM - Sertifikat Hak Milik,NORTH
2000000000.0,Kelapa Gading,3,2,120,SHM - Sertifikat Hak Milik,NORTH
5500000000.0,Pantai Indah Kapuk,3,3,200,Sertifikat Belum Pecah,NORTH
5000000000.0,Sunter,3,3,240,SHGB - Hak Guna Bangunan,NORTH
1750000000.0,Penjaringan,2,2,84,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
2300000000.0,Penjaringan,3,2,112,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
3200000000.0,Sunter,5,3,120,SHM - Sertifikat Hak Milik,NORTH
5750000000.0,Kelapa Gading,4,3,180,SHM - Sertifikat Hak Milik,NORTH
2900000000.0,Pantai Indah Kapuk,3,3,120,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
5400000000.0,Sunter,3,4,200,SHM - Sertifikat Hak Milik,NORTH
3350000000.0,Kelapa Gading,3,3,190,SHM - Sertifikat Hak Milik,NORTH
1750000000.0,Pantai Indah Kapuk,2,2,70,Sertifikat Belum Pecah,NORTH
3900000000.0,Kelapa Gading,4,3,150,SHM - Sertifikat Hak Milik,NORTH
2700000000.0,Muara Karang,4,3,120,SHM - Sertifikat Hak Milik,NORTH
4400000000.0,Pantai Indah Kapuk,4,4,170,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
2700000000.0,Pantai Indah Kapuk,4,4,108,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
3000000000.0,Sunter,3,2,150,SHM - Sertifikat Hak Milik,NORTH
2700000000.0,Sunter,3,3,150,SHM - Sertifikat Hak Milik,NORTH
1500000000.0,Cilincing,3,2,105,SHM - Sertifikat Hak Milik,NORTH
4300000000.0,Sunter,3,3,200,SHM - Sertifikat Hak Milik,NORTH
2500000000.0,Sunter,3,3,120,SHM - Sertifikat Hak Milik,NORTH
3550000000.0,Sunter,4,3,250,SHM - Sertifikat Hak Milik,NORTH
3600000000.0,Muara Karang,4,3,190,SHM - Sertifikat Hak Milik,NORTH
4500000000.0,Pantai Indah Kapuk,4,4,160,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
3400000000.0,Pantai Indah Kapuk,4,4,120,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
4700000000.0,Pantai Indah Kapuk,4,3,160,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
3500000000.0,Pantai Indah Kapuk,4,3,130,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
5950000000.0,Kapuk Muara,4,4,180,SHM - Sertifikat Hak Milik,NORTH
3500000000.0,Kelapa Gading,4,3,123,SHM - Sertifikat Hak Milik,NORTH
1900000000.0,Pantai Indah Kapuk,2,2,96,SHM - Sertifikat Hak Milik,NORTH
1800000000.0,Kelapa Gading,4,2,77,SHM - Sertifikat Hak Milik,NORTH
3300000000.0,Pantai Indah Kapuk,4,4,192,SHM - Sertifikat Hak Milik,NORTH
4300000000.0,Muara Karang,5,4,250,SHM - Sertifikat Hak Milik,NORTH
4200000000.0,Pluit,2,2,150,SHM - Sertifikat Hak Milik,NORTH
2950000000.0,Pantai Indah Kapuk,4,4,120,Sertifikat Belum Pecah,NORTH
4500000000.0,Pantai Indah Kapuk,4,3,280,SHM - Sertifikat Hak Milik,NORTH
3800000000.0,Pantai Indah Kapuk,4,4,125,SHM - Sertifikat Hak Milik,NORTH
4600000000.0,Pantai Indah Kapuk,4,4,160,SHM - Sertifikat Hak Milik,NORTH
3400000000.0,Pantai Indah Kapuk,3,3,120,SHM - Sertifikat Hak Milik,NORTH
5000000000.0,Pluit,5,3,300,SHM - Sertifikat Hak Milik,NORTH
1875000000.0,Kelapa Gading,3,2,80,SHM - Sertifikat Hak Milik,NORTH
3000000000.0,Pantai Indah Kapuk,4,4,200,SHM - Sertifikat Hak Milik,NORTH
3800000000.0,Pantai Indah Kapuk,4,3,132,SHM - Sertifikat Hak Milik,NORTH
3100000000.0,Pantai Indah Kapuk,4,4,136,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
4500000000.0,Kapuk Muara,3,3,250,SHGB - Hak Guna Bangunan,NORTH
3250000000.0,Pantai Indah Kapuk,3,3,150,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
5700000000.0,Pantai Indah Kapuk,3,3,200,SHGB - Hak Guna Bangunan,NORTH
3900000000.0,Muara Karang,3,2,200,SHM - Sertifikat Hak Milik,NORTH
3900000000.0,Muara Karang,3,3,200,SHM - Sertifikat Hak Milik,NORTH
6800000000.0,Muara Karang,4,4,300,SHM - Sertifikat Hak Milik,NORTH
1750000000.0,Kamal,3,2,87,Sertifikat Belum Pecah,NORTH
3900000000.0,Muara Karang,2,2,200,SHM - Sertifikat Hak Milik,NORTH
5300000000.0,Pantai Indah Kapuk,4,4,209,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
2600000000.0,Koja,5,2,168,SHM - Sertifikat Hak Milik,NORTH
2500000000.0,Kelapa Gading,4,3,120,SHM - Sertifikat Hak Milik,NORTH
3500000000.0,Kelapa Gading,4,4,209,SHM - Sertifikat Hak Milik,NORTH
4500000000.0,Kelapa Gading,5,3,242,SHM - Sertifikat Hak Milik,NORTH
3400000000.0,Kelapa Gading,4,3,240,SHM - Sertifikat Hak Milik,NORTH
2800000000.0,Pantai Indah Kapuk,5,4,156,SHM - Sertifikat Hak Milik,NORTH
2500000000.0,Pantai Indah Kapuk,3,4,104,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
2300000000.0,Pantai Indah Kapuk,3,4,120,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
3250000000.0,Pantai Indah Kapuk,3,3,150,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
2650000000.0,Pantai Indah Kapuk,3,3,107,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
2600000000.0,Pantai Indah Kapuk,3,3,105,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
5100000000.0,Pantai Indah Kapuk,4,4,200,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
3100000000.0,Pantai Indah Kapuk,3,2,120,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
2200000000.0,Pantai Indah Kapuk,2,2,79,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
1600000000.0,Pantai Indah Kapuk,3,3,96,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
2600000000.0,Kelapa Gading,4,2,102,SHGB - Hak Guna Bangunan,NORTH
4500000000.0,Pantai Indah Kapuk,4,3,160,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
6000000000.0,Kelapa Gading,3,2,210,SHM - Sertifikat Hak Milik,NORTH
5300000000.0,Pantai Indah Kapuk,4,4,200,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
3200000000.0,Pantai Indah Kapuk,4,3,176,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
4000000000.0,Pantai Indah Kapuk,4,4,160,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
1650000000.0,Kamal,2,2,79,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
3100000000.0,Kamal,3,3,135,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
3200000000.0,Pantai Indah Kapuk,3,3,115,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
3300000000.0,Pantai Indah Kapuk,3,3,183,SHM - Sertifikat Hak Milik,NORTH
3800000000.0,Kamal,3,3,185,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
4200000000.0,Pantai Indah Kapuk,3,3,175,SHM - Sertifikat Hak Milik,NORTH
4600000000.0,Pantai Indah Kapuk,3,2,160,SHM - Sertifikat Hak Milik,NORTH
5600000000.0,Pantai Indah Kapuk,4,3,180,SHM - Sertifikat Hak Milik,NORTH
5900000000.0,Pantai Indah Kapuk,4,4,176,SHM - Sertifikat Hak Milik,NORTH
5300000000.0,Pantai Indah Kapuk,4,4,200,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
4300000000.0,Pantai Indah Kapuk,3,3,170,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
3300000000.0,Pantai Indah Kapuk,4,4,100,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
2650000000.0,Pantai Indah Kapuk,3,3,107,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
3900000000.0,Sunter,4,3,200,SHM - Sertifikat Hak Milik,NORTH
5300000000.0,Pantai Indah Kapuk,4,4,200,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
5500000000.0,Pantai Indah Kapuk,3,3,200,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
5400000000.0,Pantai Indah Kapuk,4,4,209,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
4000000000.0,Kelapa Gading,5,4,160,SHM - Sertifikat Hak Milik,NORTH
5800000000.0,Kelapa Gading,5,4,300,SHM - Sertifikat Hak Milik,NORTH
6000000000.0,Pantai Indah Kapuk,3,3,240,SHM - Sertifikat Hak Milik,NORTH
6700000000.0,Kelapa Gading,5,4,200,SHM - Sertifikat Hak Milik,NORTH
6500000000.0,Pantai Indah Kapuk,3,3,240,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
5700000000.0,Pantai Indah Kapuk,3,3,200,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
3250000000.0,Pantai Indah Kapuk,3,3,150,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
4400000000.0,Pantai Indah Kapuk,3,3,170,SHM - Sertifikat Hak Milik,NORTH
4500000000.0,Pantai Indah Kapuk,3,3,160,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
5800000000.0,Kelapa Gading,4,3,176,PPJB - Perjanjian Pengikatan Jual Beli,NORTH
